"Product ID";Bild;Name;Artikel-Nr.;Kategorie;"Verkaufspreis netto";"Verkaufspreis brutto";Menge;Status;Position
2481;https://shop.indomarkt.com//39055.jpg;39055;39055;Start;0.000000;0;0;1
2480;https://shop.indomarkt.com//39054.jpg;39054;39054;Start;0.000000;0;0;1
2479;https://shop.indomarkt.com//39053.jpg;39053;39053;Start;0.000000;0;0;1
2478;https://shop.indomarkt.com//39052.jpg;39052;39052;Start;0.000000;0;0;1
2476;https://shop.indomarkt.com//39051.jpg;39051;39051;Start;0.000000;0;0;1
2475;https://shop.indomarkt.com//38040.jpg;38040;38040;Start;0.000000;0;0;1
2474;https://shop.indomarkt.com//38039.jpg;38039;38039;Start;0.000000;0;0;1
2473;https://shop.indomarkt.com//38038.jpg;38038;38038;Start;0.000000;0;0;1
2472;https://shop.indomarkt.com//38037.jpg;38037;38037;Start;0.000000;0;0;1
2471;https://shop.indomarkt.com//38036.jpg;38036;38036;Start;0.000000;0;0;1
2470;https://shop.indomarkt.com//38035.jpg;38035;38035;Start;0.000000;0;0;1
2469;https://shop.indomarkt.com//38034.jpg;38034;38034;Start;0.000000;0;0;1
2468;https://shop.indomarkt.com//38033.jpg;38033;38033;Start;0.000000;0;0;1
2467;https://shop.indomarkt.com//38032.jpg;38032;38032;Start;0.000000;0;0;1
2466;https://shop.indomarkt.com//38031.jpg;38031;38031;Start;0.000000;0;0;1
2465;https://shop.indomarkt.com//38030.jpg;38030;38030;Start;0.000000;0;0;1
2464;https://shop.indomarkt.com//38029.jpg;38029;38029;Start;0.000000;0;0;1
2462;https://shop.indomarkt.com//38028.jpg;38028;38028;Start;0.000000;0;0;1
2461;https://shop.indomarkt.com//37020.jpg;37020;37020;Start;0.000000;0;0;1
2460;https://shop.indomarkt.com//37019.jpg;37019;37019;Start;0.000000;0;0;1
2459;https://shop.indomarkt.com//37018.jpg;37018;37018;Start;0.000000;0;0;1
2458;https://shop.indomarkt.com//37017.jpg;37017;37017;Start;0.000000;0;0;1
2457;https://shop.indomarkt.com//37016.jpg;37016;37016;Start;0.000000;0;0;1
2456;https://shop.indomarkt.com//37015.jpg;37015;37015;Start;0.000000;0;0;1
2455;https://shop.indomarkt.com//37014.jpg;37014;37014;Start;0.000000;0;0;1
2454;https://shop.indomarkt.com//37013.jpg;37013;37013;Start;0.000000;0;0;1
2453;https://shop.indomarkt.com//36040.jpg;36040;36040;Start;0.000000;0;0;1
2452;https://shop.indomarkt.com//36039.jpg;36039;36039;Start;0.000000;0;0;1
